Wall time,Step,Value
1740889004.194254,13300,0.02054629474878311
1740889042.443648,13400,0.020273173227906227
1740889080.781562,13500,0.019999997690320015
1740889119.117597,13600,0.019726824015378952
1740889157.357112,13700,0.01945370063185692
1740889195.722167,13800,0.01918068341910839
1740889234.101218,13900,0.018907815217971802
1740889272.41853,14000,0.01863515004515648
1740889311.850608,14100,0.01836274191737175
1740889350.258101,14200,0.018090639263391495
1740889388.476169,14300,0.017818892374634743
1740889426.788467,14400,0.017547549679875374
1740889465.100661,14500,0.017276663333177567
1740889503.441129,14600,0.017006289213895798
1740889541.719274,14700,0.016736475750803947
1740889580.07858,14800,0.016467265784740448
1740889618.375294,14900,0.016198717057704926
1740889656.911205,15000,0.01593087613582611
